,gapfraction
7790,0.8118079712163786
7794,0.8280783589514993
7797,0.4151098091970675
7804,1.0
7805,1.0
7826,0.499223892952948
7840,0.5386182906540792
7841,0.5633343150755808
7850,0.5499136332157896
7888,0.5326084360845996
7900,0.5593622390091302
7903,0.5135361029078144
7907,0.3920972402429414
7914,0.5748843799501699
7918,0.5928184227912789
7933,0.5357367444896399
7936,0.5733480860006209
7947,0.5204613657892013
7954,0.5779410477047131
7959,0.5341924904678135
7962,0.5619492624993035
7966,0.5900244374218918
7973,0.6296576372913466
7979,0.6060719431332436
7983,0.6450524170759471
7986,0.601455101212319
7991,0.7058514491311582
7996,0.6500911428275769
8007,0.7008843640300254
8010,0.7248680618020011
8018,0.7194313324364985
8021,0.7202432598087991
8027,0.5891886298327589
8038,0.6363042976430227
8039,0.6194926249930349
8090,0.4526176697684415
8093,0.46629307394111136
8106,0.44176013118199114
8109,0.44672721628312384
8115,0.4540106824169963
8118,0.4711646381749146
8121,0.6191901422464916
8125,0.8775422480836126
8128,0.518535028298057
8140,0.5423436044799287
8148,0.5045412212342888
8157,0.523175750435814
8161,0.5119042880909359
8164,0.531549746471698
8176,0.4848559624921394
8177,0.5302044942568078
8187,0.3387647559839843
8208,0.5186146290208316
8218,0.49127974082004666
8221,0.4832559879643707
8242,0.4837017520119083
8257,0.6148757830721103
8274,0.9224131755116336
8282,0.5263916196359063
8283,0.302681748350275
8288,0.7659659149705079
8291,0.596623337339903
8303,0.3850525762773926
8306,0.4042920709720044
8309,0.39541659038264065
8326,0.3978444124272648
8341,0.41392375842772655
8344,0.4179754352169518
8348,0.4168530650258304
8359,0.26899472247208006
8362,0.253257659579549
8367,0.2530745779171675
8370,0.3076727136682401
8387,0.360129589976677
8394,0.2879158142755936
8397,0.2870800066864607
8403,0.2680952343047275
8406,0.310793062001003
8412,0.4307513512222691
8419,0.26331123086597624
8421,0.49460705103202335
8427,0.4031617407086056
8430,0.36821702341057255
8434,0.4097765607711718
8441,0.3282495005054646
8444,0.2814044751526344
8447,0.3062160204414656
8455,0.3394413621275681
8461,0.39739068830744984
8468,0.5908522849387472
8471,0.5254602911794439
8477,0.5898731960486201
8478,0.631130250662676
8483,0.8549117625988044
8487,0.847699937115429
8490,0.9051557388141084
8493,0.887770940960144
8494,0.8869908538769532
8498,0.42556934416964504
8502,0.5313905450261488
8508,0.3935937338311032
8511,0.4216848288982464
8518,0.5881219801475798
8523,0.7504437740294682
8526,0.5937179109586315
8530,0.7904510972959634
8535,0.7954898230475933
8536,0.798188287549651
8545,0.24232848034260152
8548,0.3564918369458795
8562,0.07893207670325647
8566,0.5155977616276756
8569,0.35629283513894305
8579,0.25162584476267047
8586,0.6343620400073232
8589,0.2578506212836413
8596,0.7702325137112245
8599,0.8856217214452308
8602,0.8145780763689334
8606,0.8591704012672435
8607,0.836953839540863
8628,0.8643285281030352
8635,0.8568142198731165
8641,0.9485062924371354
8644,0.9594513918186377
8647,0.9470495992103608
8650,0.9485301726539677
8654,0.8850406361689764
8669,0.9128690488509635
8672,0.9137764970905936
8696,0.4048970364650911
8699,0.3928295668924674
8711,0.37659101944645657
8720,0.22147309097566606
8723,0.22447403822426706
8726,0.167686882596894
8732,0.34234678850883965
8735,0.2925087759796859
8741,0.37513432621968207
8744,0.30486280815429806
8747,0.39675388252525334
8751,0.30420212215526915
8782,0.2658664140670397
8795,0.23159830291259045
8798,0.25861478822227707
8801,0.2052982241078749
8808,0.41733862943475525
8812,0.5870553304624005
8817,0.0
8823,0.6692749170162465
8826,0.672108702747021
8830,0.2869844858191312
8877,0.26397191686500515
8881,0.1433609017169876
8887,0.5067063608937569
8888,0.5333885231677904
8891,0.09278260246603039
8913,0.6047107707737986
8916,0.6184339353801332
8924,0.5551274805575235
8925,0.15836563795999267
8935,0.5005054645896184
8938,0.3504421820150127
8947,0.7366728489894688
8950,0.6015824623687583
8954,0.7096245233906724
8956,0.25551036003406913
8963,0.6428474770550917
8966,0.49671647018554926
8970,0.5981914715785619
8977,0.5478280942790961
8980,0.5267737031052242
8986,0.4375253727303844
8990,0.4708303151392615
8991,0.4830410660128794
8999,0.6899631448653554
9003,0.8546411201413708
9004,0.8745413008350116
9008,0.34839644343970644
9014,0.32227148622509494
9015,0.5767470368630947
9022,0.07055012059509501
9026,0.9940140256473529
9029,0.8448263510232673
9034,0.7979892857427145
9038,1.0
9041,1.0
9044,1.0
9047,1.0
9048,1.0
9051,0.6411679018045484
9099,0.7473154656244279
9102,0.7787577511203801
9109,0.5144435511474444
9114,0.554227992390171
9120,0.5446838657295008
9123,0.5570856583377777
9131,0.6113096706918099
9143,0.5076456494224968
9149,0.4887961982694803
9155,0.4839485142525094
9163,0.48028688100487954
9170,0.49529957732016205
9176,0.5011820707332023
9179,0.47041639138083374
9187,0.47405414441163124
9190,0.48105900801579277
9196,0.5209071298367389
9201,0.49572146115086724
9204,0.502957166851075
9208,0.5224195435694556
9220,0.5190205927069818
9223,0.5229130680506578
9226,0.5217588575704267
9242,0.49053945409824323
9247,0.07016007705349965
9264,0.5071680450858493
9267,0.5310403018459408
9270,0.5522857347544716
9272,0.3606071943133244
9299,0.49757615799151456
9307,0.5057193119313523
9310,0.5220533802446926
9323,0.491303621036879
9327,0.4409084034483033
9331,0.42387384877454687
9337,0.30316731275919984
9349,0.45055601104858034
9353,0.47032883058578173
9363,0.3820675491733465
9369,0.5257786940705421
9376,0.3515963924952439
9378,0.1624969154719925
9381,0.5009114282757687
9392,0.664920757480478
9393,0.6595715889100273
9394,0.5079162918799303
9429,0.4819823763999777
9439,0.35140535076058493
9443,0.4444904359731586
9450,0.33741950376909424
9466,0.6228915758555088
9469,0.6736768369856798
9483,0.612845964641359
9499,0.5432590127918362
9514,0.5187260700327159
9521,0.523701115206126
9522,0.32711121016978834
9537,0.5871190110406203
9555,0.4801834000652726
9559,0.5527712991633964
9574,0.5767231566462624
9577,0.5767947972967594
9578,0.5136953043533635
9586,0.4664363552421056
9589,0.45017392757926245
9595,0.2617988171332596
9604,0.4406536811354247
9608,0.45655790554578235
9641,0.5687392041519737
9644,0.472828293280903
9648,0.4913354613259888
9652,0.5439833793690847
9655,0.5847628296464932
9658,0.5535752664634195
9662,0.567959117068783
9670,0.6115007124264689
9671,0.648873251769126
9683,0.5607154512962977
9690,0.46981938596002454
9694,0.5819847644216609
9696,0.5823588878187014
9700,0.6631377012903277
9704,0.43711144897195664
9709,0.4667945584945911
9712,0.6028958742945386
9715,0.4787187467662206
9718,0.2457353912773528
9721,0.37140105232155507
9738,0.5129152172701729
9744,0.5332611620113511
9752,0.502487522586705
9755,0.45467932848830267
9761,0.3278674170361467
9766,0.4851027247327406
9770,0.45334999641796747
9783,0.5374242798124607
9786,0.6406664172510687
9790,0.5762853526710022
9796,0.10906095027342848
9800,0.23323807780174644
9803,0.2710961815533285
9809,0.5914652105041114
9815,0.49486973341717944
9820,0.48122616953361935
9824,0.544023179730472
9831,0.5625223877032803
9863,0.45017392757926245
9867,0.4985791270984741
9870,0.47176164359572387
9873,0.47130791947590883
9876,0.4778272186711455
9879,0.475463077204741
9884,0.45375596010411773
9887,0.43351349630254643
9903,0.4641040540648109
9906,0.5872145319079497
9912,0.34347711877223847
9916,0.39302060862712634
9923,0.5114028035374562
9927,0.5083063354215256
9930,0.382059589101069
9936,0.38070637681390146
9939,0.6012162990439953
9943,0.51433211013556
9946,0.5098267092265197
9961,0.49432048843003495
9989,0.4675666855055044
9997,0.5411734738551426
10003,0.568396921044043
10007,0.5375675611134549
10010,0.550478798347489
10021,0.30128873570172016
10024,0.32350529742810064
10029,0.4734969393522093
10043,0.5822633669513719
10049,0.3970722854163516
10052,0.4268429557340381
10056,0.23587286172558447
10062,0.431045873896535
10068,0.4796182349335732
10070,0.2960828484322638
10073,0.48709274280210463
10081,0.7464955781798499
10087,0.687129359134581
10088,0.6850756604869972
10094,0.39820261567975035
10097,0.4650513026658282
10098,0.47770781758698366
10100,0.39911802399165786
10143,0.24883981946556075
10155,0.44214221465130904
10160,0.29210281229353563
10166,0.22403623424900698
10169,0.44819982965445326
10175,0.6301750419893812
10183,0.40245329427591203
10187,0.27547422130592947
10190,0.08572201835592667
10193,0.12494129446695376
10194,0.7736871850796405
10203,0.3726746638859481
10206,0.32390330104197346
10209,0.6607815198962007
10210,0.6918974424287773
10227,0.4922349494933414
10242,0.526073216744808
10245,0.9113566351182468
10248,0.5380849658114896
10252,0.5608507725250145
10256,0.6864607130632746
10260,0.6250009950090347
10264,0.477381454623608
10272,0.4267155945775988
10276,0.5720824345085054
10279,0.3728020250423874
10282,0.38402572695360077
10301,0.7509054582215606
10305,0.9122163229242122
10308,0.6399022503124329
10315,0.6471299959403631
10341,0.4816798936534344
10345,0.4773416542622207
10348,0.48088388642568874
10366,0.42218631345172614
10369,0.4524743884674473
10372,0.389804739427034
10387,0.30781599496923434
10390,0.3098537734722631
10393,0.31014033607425157
10396,0.3840814474595429
10402,0.37814323354056056
10407,0.8968852237178313
10413,0.3347369594115915
10420,0.3171770399675229
10424,0.4218121900546857
10427,0.4102143647464319
10437,0.271454384805814
10456,0.23196446623735342
10461,0.4175853916753564
10465,0.29957732016206706
10484,0.12734523629474556
10488,0.36629068591942815
10496,0.4405263199789854
10506,0.5265667412260103
10519,0.39325941079545
10522,0.470090028417458
10528,0.4524505082506149
10532,0.5135838633414791
10539,0.4344050243976215
10544,0.1971391500234822
10547,0.5438878585017553
10563,0.45974193445676487
10570,0.4267235546498762
10577,0.3756198906286069
10583,0.4485182325455515
10590,0.44385363019096213
10619,0.5035780524887166
10622,0.4864479769476307
10625,0.48570769022582727
10632,0.4961831453429597
10635,0.5496509508306335
10638,0.5463634409800441
10641,0.4752083548918624
10672,0.5017074355035144
10681,0.4706631536214349
10687,0.46222547700733124
10691,0.4164391412674027
10695,0.4668184387114235
10698,0.49269663368543387
10725,0.7085101132718286
10729,0.7485572368997111
10733,0.8407428339449322
10736,0.8294315712386668
10739,0.7978300842971654
10746,0.4503570092416439
10749,0.5198245600070048
10755,0.5630079521122052
10759,0.7221775573722209
10762,0.6266805702595779
10773,0.8349956617606088
10776,0.8535824305284692
10779,0.40941835751868627
10782,0.8089741854856042
10786,0.9528524919006265
10792,0.9346716868189163
10796,0.9466277153796556
10799,0.9525977695877479
10800,0.952040564528326
10809,0.27087329952955974
10813,0.31420793300803174
10817,0.6546681843871143
10824,0.02039370517484299
10828,0.678373279629379
10832,0.012401792608276884
10836,0.20283060170186346
10846,0.48376543259012794
10856,0.5114664841156757
10862,0.5519912120802057
10866,0.5926592213457298
10870,0.6612352440160156
10873,0.4780182604058045
10876,0.36343301997182137
10879,0.5051302665828206
10882,0.3859122640833579
10886,0.6856169454018642
10889,0.0525444371034889
10892,0.7923137542088882
10895,0.6692351166548592
10898,0.34203634569001884
10901,0.7612853924713636
10904,0.5476768529058244
10908,0.5064993990145431
10911,0.3471626322367007
10919,0.9094302976271025
10925,0.9496047824114243
10928,0.9129964100074028
10929,0.9425043979399333
10942,0.9582494209047419
10946,0.9727447125219897
10950,0.9810470679073766
10953,0.9831724072054574
10956,0.9867623998025902
10965,0.882103369498595
10968,0.8689772103130696
10974,0.9064373104507789
10978,0.9269981771434485
10981,0.8322494368248864
10984,0.9671408216386604
10987,0.938906445270523
10990,0.9413422273874247
10991,0.9814848718826367
10995,0.8346533786526782
10998,0.9788660081033536
11001,0.9200171937561193
11004,0.957206651436395
11007,0.9368686667674943
11010,0.9705954930070765
11013,0.9111815135281428
11017,0.9659308906524872
11020,0.9694651627436777
11023,0.9687885566000939
11031,0.1913521774777715
11036,0.501962157816393
11042,0.2949684383134199
11045,0.39622055768266373
11048,0.3206953919141586
11049,0.4682114513599783
11086,5.572050594219396e-05
11089,0.000939288528739841
11094,0.6153135870473704
11106,0.5082506149155834
11113,0.44167257038693913
11118,0.4315155181609049
11134,0.44742770264354
11147,0.5706575815708407
11151,0.5707610625104476
11159,0.5650218503984016
11165,0.5557085658337778
11168,0.5589085148893151
11171,0.564592006495419
11190,0.5050347457154911
11195,0.4689119377203945
11201,0.43747761229671966
11205,0.5383476481966456
11216,0.4627030813439786
11220,0.47313077602744635
11224,0.49768759900339893
11227,0.3498451765942035
11236,0.5016596750698497
11240,0.516338048349479
11243,0.6452275386660511
11255,0.5344312926361371
11256,0.495403058259769
11300,0.5084496167225199
11317,0.5001711415539654
11324,0.5339218480103799
11341,0.4526335899129964
11355,0.5091023426492712
11366,0.5681581188757194
11369,0.54575051541468
11387,0.5540210305109571
11390,0.5649502097479046
11407,0.5031243283689016
11412,0.495403058259769
11421,0.5076854497838841
11432,0.4743407070136197
11435,0.45157490030009473
11439,0.5227777468219411
11446,0.5114346438265659
11453,0.5848583505138226
11456,0.5962094135814753
11459,0.6021476275004577
11462,0.6147086215542837
11465,0.5813559187117419
11472,0.5200394819584961
11488,0.49856320695391915
11494,0.4922349494933414
11502,0.5566796946516275
11507,0.5543314733297778
11531,0.4526733902743837
11534,0.21399062303485716
11537,0.18336026491120538
11544,0.5168474929752362
11551,0.5059979144610633
11554,0.503498451765942
11559,0.5000039800361388
11592,0.3927499661696928
11597,0.3824416725703869
11601,0.16420037093936812
11611,0.4329881315322343
11615,0.46501150230444094
11627,0.3639185843807462
11641,0.36152260262523184
11645,0.39890310204016655
11655,0.597268103194377
11658,0.4780660208394692
11680,0.5050745460768784
11686,0.4844977592396539
11692,0.49118421995271716
11695,0.4900936900507057
11698,0.4977512795816186
11710,0.4154759725218305
11719,0.4044194321284437
11728,0.47118055831946953
11736,0.5487275824464486
11744,0.6003088508043654
11748,0.5622278650290145
11756,0.3113661872049798
11766,0.4043318713333917
11770,0.3794486853940634
11784,0.3059772182731419
11790,0.3479427193198914
11798,0.5427018077324142
11801,0.5156853224227276
11805,0.5124137327166931
11812,0.6391062430846872
11815,0.6567776035406402
11816,0.6689803943419806
11823,0.657804452864432
11826,0.6328098259132193
11840,0.592905983586331
11847,0.6629068591942815
11850,0.6582342967674146
11853,0.6334705119122481
11862,0.6986555437923376
11896,0.5474698910266105
11899,0.6415340651293113
11902,0.5741042928669793
11906,0.6709385721222348
11919,0.6251522363823063
11925,0.7025082187746264
11928,0.6226288934703527
11929,0.7162393434532386
11941,0.3709473282017401
11945,0.557754304409084
11951,0.6540234185326402
11955,0.21135583911101913
12004,0.5214404546793285
12012,0.41428196168021203
12016,0.5324014742053857
12019,0.4972099946667516
12022,0.2756971033296982
12025,0.5269329045507734
12035,0.48539724740700646
12042,0.28585415555573246
12048,0.32521671296775373
12067,0.5730376431818001
12071,0.5862354430178226
12078,0.7163826247542328
12082,0.7428259848599426
12085,0.7855397327007729
12088,0.7721110907687042
12091,0.8386015745022964
12095,0.5218702985823112
12101,0.8028210496151305
12104,0.839867225994412
12107,0.7010992859815167
12110,0.7523860316651675
12114,0.4106362485771371
12123,0.7041639138083374
12126,0.7367842900013533
12129,0.581690241747395
12132,0.7806761285392472
12135,0.7736712649350856
12144,0.41425012139110223
12148,0.17892650465266224
12151,0.3687583083254396
12154,0.2904709974766571
12158,0.4328130099421303
12162,0.7847596456175822
12169,0.06536015347019351
12172,0.41185413963558787
12175,0.5893557913505855
12181,0.8473178536461111
12185,0.8915280950751033
12188,0.956943969051239
12192,0.7628694468545775
12201,0.47999235833061366
12204,0.4904280130863588
12207,0.5630477524735925
12213,0.814832798681812
12216,0.9394079298240028
12219,0.4391651476195404
12258,0.8863620081670341
12261,0.8367150373725394
12264,0.741194170043064
12270,0.9259713278196566
12273,0.9073049583290216
12276,0.8833690209907106
12282,0.024071258567027787
12285,0.15430600109848996
12291,0.07667937624873634
12294,0.9975721779553758
12298,0.6650242384200848
12301,0.1374624881593925
12308,0.8652200561981103
12311,0.6281372634863525
12314,0.9891981819194918
12317,0.4101268039513799
12324,0.9959244429939423
12328,0.9377283545734595
12331,0.999649756819792
12334,0.9949692343206477
12337,0.9990049909653179
12340,0.9997691579039538
12344,0.2431165274980697
12359,0.40964123954245507
12360,0.7553710587692136
12379,0.21371202050514618
12382,0.30558717473154656
12401,0.33252405931845863
12407,0.29305006089455293
12411,0.40605124694532224
12415,0.5072237655917916
12419,0.3236406186568174
12425,0.3956076321172996
12434,0.1592730861996227
12437,0.2086653346812389
12440,0.2014375890533086
12451,0.4810192076544055
12461,0.5880980999307474
12465,0.5856543577415683
12469,0.6119623966185613
12482,0.47749289563549235
12485,0.5238921569407851
12494,0.5846275084177764
12497,0.5921816170090825
12500,0.5711988664857077
12503,0.380977019271335
12532,0.2649430456828548
12533,0.12045181370246842
12543,0.18012847556655814
12566,0.34449600802375285
12569,0.4024055338422473
12575,0.43221600452132103
12580,0.446329212669251
12585,0.47955455435535355
12589,0.37277018475327756
12593,0.5142047489791207
12610,0.37572337156821384
12615,0.16871373192068584
12618,0.10631472533770607
12625,0.5488867838919977
12626,0.299768361896726
12648,0.2951833602649112
12649,0.18016827592794543
12671,0.24664283951698282
12683,0.10207996688609933
12686,0.0583712100105869
12687,0.116431977202353
12695,0.2103369498595047
12706,0.1774061308476681
12710,0.3298892753946206
12717,0.25672029102024246
12719,0.41957540974472046
12725,0.3123771163842168
12751,0.3641573865490699
12754,0.17190572090394582
12764,0.5727670007243666
12770,0.5288592420419177
12774,0.5690655671153494
12786,0.6002212900093132
12789,0.6007307346350705
12801,0.3583783740756366
12806,0.518519108153502
12819,0.5164972497950281
12826,0.5519673318633733
12833,0.5219498993050857
12844,0.5477803338454313
12847,0.5524051358386334
12862,0.628861630063601
12865,0.6111345491017058
12873,0.6431021993679703
12894,0.5685322422727599
12899,0.5878990981238109
12907,0.6118907559680642
12911,0.6041456056420992
12915,0.6433330414640165
12931,0.6419957493214038
12934,0.6365351397390688
12943,0.6611317630764088
12948,0.6590303039951603
12965,0.39516982814203955
12968,0.32848830267378826
12973,0.42232959475272036
12976,0.3989429024015538
12982,0.4014184848798427
12985,0.40098864097686004
12999,0.2714066243721493
13006,0.32816989978269
13007,0.18492839914986428
13014,0.34806212040405327
13036,0.35787688952215685
13042,0.207829527092106
13050,0.29917931654819424
13060,0.2248322414767526
13061,0.1749862688753214
13076,0.3581952924132551
13080,0.3034857156502981
13088,0.40053491685704506
13092,0.48921012202790803
13095,0.5086645386740112
13103,0.08148725990431993
13107,0.2533850207359883
13133,0.23713851321770002
13138,0.2806801085753859
13146,0.5544269941971073
13152,0.255438719383572
13160,0.3433019971821344
13169,0.31085674257922263
13173,0.277472199447571
13179,0.3200347059151297
13199,0.28447706305173254
13226,0.6973739721556672
13232,0.3115333487228064
13242,0.3439626831811633
13246,0.18246077674385283
13253,0.04292866979232171
13260,0.37951236597228305
13268,0.7429374258718269
13269,0.5651651316993959
13284,0.046932586147882226
13300,0.4293662986459917
13324,0.3194934210002627
13333,0.4369442874541301
13346,0.5111242010077451
13349,0.393171850000398
13360,0.7137558009026722
13363,0.4625438798984295
13366,0.05320512310251777
13373,0.3902982639082363
13383,0.4175296711694142
13386,0.4117028982623162
13408,0.3793054040930692
13414,0.4098561614939464
13423,0.41958336981699795
13426,0.33145740963327947
13429,0.38279987582287245
13432,0.30497424916618243
13435,0.42051469827346033
13443,0.4713317996927412
13446,0.6233691801921561
13449,0.4670413207351923
13453,0.42502805925477805
13456,0.5156296019167854
13462,0.4203714169724661
13481,0.27991594163675004
13489,0.3752776075206763
13492,0.3689652702046535
13523,0.3357638087353833
13528,0.2674186281611437
13531,0.29199137128165126
13537,0.07698185899527968
13538,0.29588384662532735
13550,0.234957453413677
13554,0.3132049639010722
13559,0.17493054836937919
13563,0.4423412164582454
13566,0.28820237687758204
13588,0.31312536317829764
13594,0.008302355385386899
13598,0.9041925700685363
13601,0.49659706910138746
13605,0.8455347974559609
13614,0.3139532106951531
13617,0.28006718301002176
13620,0.4201564950209748
13626,0.4113208147929983
13630,0.18528660240234981
13646,0.3148845391516155
13649,0.41490284731785365
13655,0.7902043350553623
13658,0.7533332802661848
13661,0.8647424518614629
13664,0.7004067596933781
13670,0.6038112826064461
13673,0.7212780692048684
13676,0.6727773488183273
13679,0.0991904606493827
13685,0.8198476442166095
13689,0.9646970794494814
13692,0.9781814418874923
13695,0.9592921903730885
13698,0.8990583234495769
13702,0.96448215749799
13705,0.9565220852205338
13708,0.9550176315600946
13714,0.9229305802096683
13717,0.9614254897434469
13720,0.932538387448558
13723,0.967323903301042
13726,0.5747888590828405
13738,0.4368010061531359
13742,0.4169008254594952
13756,0.4151336894138999
13760,0.36243005086486185
13787,0.41374067676534504
13791,0.3358593296027128
13797,0.44497600038208346
13803,0.26061276636391856
13806,0.22549292747578148
13810,0.5197847596456175
13814,0.7556178210098148
13817,0.29215057272720035
13862,0.2539501858676877
13869,0.331903173680817
13874,0.39915782435304514
13885,0.35742316540234187
13890,0.4244469739785237
13908,0.09927006137215726
13913,0.5596328814665638
13926,0.09903125920383357
13937,0.2201915193389956
13940,0.46405629363114614
13943,0.5177390210703113
13949,0.33914683945330226
13962,0.416112778304027
13984,0.19274519012632635
13987,0.2619022980728665
13994,0.5304910568587963
13998,0.7492179228987399
14014,0.04070780962691141
14017,0.7697389892300223
14023,0.9853853072985903
14026,0.885940124336329
14031,0.2050992223009385
14036,1.0
14039,0.9999601996386127
14043,1.0
14049,0.7743319509341144
14052,0.7275108057981167
14057,0.9897155866175265
14063,0.7517890262443583
14064,0.9078462432438886
14082,0.972696952088325
14088,0.8950146067326291
14091,0.8708000668646071
14094,0.9472724812341297
14098,0.7382648634449601
14101,0.8427248919420188
14104,0.49599210360830076
14114,0.5150723968573635
14118,0.4247892570864543
14125,0.4855405287080007
14129,0.3881888447547104
14132,0.4809953274375731
14152,0.6164996378167114
14155,0.433680657820373
14172,0.3911579517142016
14177,0.11454544007259586
14182,0.19196510304313563
14193,0.40056675714615486
14196,0.3583624539310817
14220,0.06215224434237863
14221,0.20995486639018682
14229,0.03533476083962842
14236,0.7779139834589698
14240,0.9783247231884865
14243,0.9889434596066132
14246,0.9835465306024979
14251,0.4694134222738742
14258,0.9101307839875186
14262,0.48566788986444
14272,0.46815573085403617
14275,0.017034554673756436
14278,0.058785133769014626
14279,0.06498603007315307
14284,0.023975737699698314
14288,0.9979861017138035
14294,0.615759351094908
14297,0.5355377426827036
14298,0.8747880630756127
14301,0.012640594776600572
14326,0.026116997142334054
14357,0.4912399404586594
14366,0.4464565738256903
14370,0.49427272799637023
14390,0.6289571509309304
14393,0.649430456828548
14397,0.7086533945728227
14401,0.7492816034769596
14404,0.6194448645593702
14409,0.5467216442325297
14424,0.33433099572544117
14430,0.45175002189019875
14438,0.4622493572241636
14447,0.32861566383022756
14452,0.1493309559250798
14462,0.7087329952955973
14472,0.89942448677434
14478,0.7486845980561504
14484,0.8183352304838928
14492,0.8182237894720084
14495,0.8158357677887715
14499,0.7786542701807733
14509,0.699865474778511
14515,0.9527490109610195
14518,0.9490157370628926
14521,0.9320846633287431
14522,0.967045300771331
14526,0.9268230555533444
14529,0.9564106442086494
14533,0.8961210567791955
14536,0.7489074800799191
14537,0.9708661354645101
14556,0.5908522849387472
14557,0.6151464255295438
14589,0.6215542837128961
14593,0.645331019605658
14602,0.6472414369522476
14618,0.6193573037643182
14633,0.6560611970356691
14638,0.7051748429875744
14642,0.696044640085332
14647,0.5880503394970826
14651,0.5504708382752116
14674,0.6886178926504652
14682,0.7440916363520581
14685,0.6831891233572401
14692,0.6700470440271598
14693,0.6561487578307211
14715,0.535442221815374
14718,0.5265985815151202
14725,0.42416837144881275
14732,0.497775159798451
14739,0.559306518503188
14763,0.6297611182309535
14766,0.6306367261814737
14769,0.6466046311700511
14778,0.6688450731132639
14781,0.6735813161183504
14784,0.6731833125044775
14798,0.6049654930866772
14806,0.6471538761571956
14810,0.6583218575624666
14815,0.6902497074673438
14823,0.6242766284317861
14844,0.5388570928224028
14848,0.5789042164502853
14852,0.5190205927069818
14857,0.15347815358163452
14871,0.734006224776521
14877,0.6653983618171253
14888,0.6045117689668622
14891,0.6907989524544883
14898,0.619198102318769
14906,0.7220024357821169
14914,0.6920009233683841
14921,0.7255765082346948
14925,0.7363862863874804
14929,0.7666106808249818
14949,0.8154298041026212
14954,0.752760155062208
14958,0.8269321085435456
14964,0.8294315712386668
14971,0.8732119687646764
14974,0.902966718937808
14977,0.8213918982384361
14999,0.7502288520779768
15008,0.8075811728370493
15024,0.8250535314860659
15037,0.8343429358338573
15045,0.8468163690926314
15050,0.8593932832910123
15059,0.8752019868340405
15062,0.8768497217954739
15065,0.8966225413326753
15069,0.9180430958313102
15075,0.921059963224466
15078,0.9316946197871476
15085,0.9433879659627309
15092,0.9053627006933223
15096,0.9106402286132758
15099,0.9359373383110319
15102,0.9224211355839111
15105,0.9267514149028473
15108,0.905601502861646
15115,0.7393474332746941
15119,0.7572735160435257
15127,0.7418389358975379
15136,0.7846800448948077
15142,0.7659579548982305
15146,0.7531581586760808
15154,0.7866461827473393
15158,0.8018021603636161
15161,0.7979335652367724
15165,0.821200856503777
15168,0.8164168530650259
15176,0.8469914906827354
15183,0.8280226384455571
15196,0.8287310848782506
15232,0.6866995152315983
15250,0.7256561089574693
15253,0.720537782483065
15259,0.7356141593765672
15262,0.7184761237632038
15267,0.7458269321085436
15273,0.7440995964243355
15276,0.7775318999896519
15289,0.8014280369665756
15296,0.8134955065391993
15299,0.8173561415937657
15302,0.8224267076345053
15306,0.8327190810892563
15316,0.8128189003956156
15323,0.8412920789320767
15326,0.840145828524123
15329,0.8104388387846562
15342,0.7855795330621602
15350,0.7865506618800099
15358,0.7867178233978365
15363,0.789607329634553
15370,0.7923535545702755
15383,0.8266455459415571
15388,0.8462193636718222
15394,0.735017153955758
15398,0.7169477898859322
15409,0.7727319764063457
15416,0.7500457704155954
15419,0.7739419073925191
15422,0.8015315179061826
15427,0.7484776361769365
15432,0.7812651738877789
15442,0.8001066649685179
15451,0.8254992955336035
15453,0.8316285511872448
15458,0.8088945847628296
15464,0.8348364603150596
15468,0.8198476442166095
15481,0.8193063593017424
15489,0.8807023967777627
15493,0.8681493627962142
15511,0.9011199821694381
15516,0.9065885518240505
15522,0.9155834334975762
15528,0.9275792624197028
15531,0.9292588376702461
15535,0.9383492402111011
15542,0.9428148407587541
15545,0.9417243108567426
15548,0.9503450691332277
15554,0.9437780095043263
15557,0.9400765758953091
15558,0.9524704084313086
15568,0.5015004736243005
15572,0.37938500481584375
15578,0.4862410150684168
15581,0.3467964689119377
15585,0.4322637649549858
15586,0.5285249190062645
15604,0.3257261575935109
15608,0.5199121208020568
15611,0.5045651014511212
15616,0.4274479212271247
15619,0.5840384630692447
15627,0.3545177390210703
15630,0.5158763641573866
15632,0.40907607441075566
15637,0.6873283609415174
15643,0.4714432407046256
15647,0.49290359556464775
15654,0.5021054391173871
15658,0.6503140248513456
15662,0.6051963351827234
15666,0.7415762535123819
15667,0.534550693720299
15672,0.5205807668733632
15691,0.652797567401912
15694,0.648976732708733
15699,0.8702826621665725
15703,0.6784926807135409
15708,0.7440757162075031
15711,0.4202281356714719
15723,0.8123492561312456
15734,0.35432669728641136
15740,0.8241460832464359
15743,0.3216426405151759
15747,0.2637410747689589
15750,0.36285989476784447
15760,0.4298518630549165
15767,0.05927069817793946
15779,0.4276548831063386
15783,0.49655726874000017
15790,0.7833984732581372
15794,0.9342100026268239
15797,0.8123810964203555
15803,0.9242678723522809
15806,0.8761731156518902
15815,0.9210997635858533
15819,0.9486018133044648
15822,0.9090322940132296
15833,0.9112372340340851
15839,0.8758467526885144
15843,0.9103616260835649
15849,0.9224052154393562
15852,0.9016135066506404
15854,0.9525738893709155
15860,0.9103536660112874
15862,0.9413740676765345
15868,0.8294952518168865
15894,0.9015657462169756
15900,0.9568484481839095
15908,0.954953950981875
15911,0.9578752975077014
15916,0.9113645951905244
15920,0.9270698177939456
15928,0.9815644726054112
15931,0.9885374959204629
